#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2] 
1636273872364118383,0.00479369,-0.00639159,-0.0191748,9.87129,-0.474052,-0.0670376
1636273872366650883,0.00532632,-0.00745685,-0.0197074,9.89524,-0.490811,0.0143652
1636273872367917133,0.0015979,-0.00798948,-0.0154463,9.83778,-0.442927,-0.0287304
1636273872370449633,0.00479369,-0.0127832,-0.0213053,9.82102,-0.457293,0.0335188
1636273872371715883,0.00372843,-0.00958738,-0.0191748,9.88326,-0.517148,-0.0191536
1636273872374248383,0.00266316,-0.00639159,-0.0218379,9.85453,-0.464475,-0.047884
1636273872375514633,0.00372843,-0.00905475,-0.0207727,9.84496,-0.428562,-0.0454898
1636273872378047133,0.000532632,-0.00426106,-0.0175769,9.88087,-0.47884,-0.00957681
1636273872380579633,0.00532632,-0.00266316,-0.0154463,9.82102,-0.464475,0.0215478
1636273872383112133,0.000532632,0.00692422,-0.0197074,9.81862,-0.438139,-0.0574608
1636273872385644633,0.00639159,0.00905475,-0.0191748,9.90242,-0.512359,0.023942
1636273872386910883,0.00426106,0.01012,-0.0191748,9.89524,-0.438139,-0.00957681
1636273872389443383,0.00426106,0.0138484,-0.0170442,9.8282,-0.476446,-0.0047884
1636273872390709633,0.000532632,0.01012,-0.0229032,9.88326,-0.42138,-0.0502782
1636273872393242133,0.00372843,0.0143811,-0.0186421,9.84017,-0.462081,0.0287304
1636273872394508383,0.0015979,0.015979,-0.0186421,9.86172,-0.488417,-0.0335188
1636273872397040883,0,0.00852212,-0.0218379,9.9096,-0.462081,-0.00957681
1636273872399573383,0.0015979,0.00905475,-0.0223706,9.90721,-0.440533,0.0191536
1636273872402105883,0.00106526,-0.000532632,-0.0207727,9.95749,-0.505177,-0.0287304
1636273872404637370,0.00106526,-0.00372843,-0.0197074,9.86651,-0.466869,0.0383072
1636273872405903620,0.0015979,-0.00319579,-0.0181095,9.81144,-0.462081,-0.0263362
1636273872408436120,0.00319579,-0.0122505,-0.0239685,9.83538,-0.452504,0.0215478
1636273872409702370,0.00266316,-0.0143811,-0.0165116,9.80904,-0.435745,-0.0023942
1636273872431228620,0.00213053,0.00479369,-0.0234358,9.76595,-0.433351,-0.0574608
1636273872432494870,0.00479369,0.00852212,-0.0186421,9.75398,-0.438139,-0.0622492
1636273872435027370,0.00426106,0.0197074,-0.0186421,9.76355,-0.464475,-0.0407014
1636273872437559870,-0.00372843,0.0207727,-0.0186421,9.7875,-0.42138,-0.0191536
1636273872441358620,0.000532632,0.02024,-0.0213053,9.84735,-0.469264,-0.0790087
1636273872442624870,0.00266316,0.0229032,-0.0175769,9.86411,-0.452504,-0.0287304
1636273872445157370,0.00213053,0.0181095,-0.0197074,9.84975,-0.452504,-0.0263362
1636273872447689870,0.00266316,0.0181095,-0.0165116,9.81862,-0.502782,-0.011971
1636273872448956120,0.00106526,0.0138484,-0.0175769,9.87848,-0.378284,-0.047884
1636273872451488620,0,0.00905475,-0.0191748,9.84496,-0.447716,-0.023942
1636273872452754870,0,0.00798948,-0.0186421,9.89763,-0.438139,0.0047884
1636273872456553620,0.000532632,-0.0015979,-0.0165116,9.89763,-0.488417,0
1636273872457819870,0,-0.0015979,-0.0197074,9.86411,-0.476446,0.035913
1636273872460352370,0.00426106,-0.00585895,-0.0154463,9.83538,-0.447716,0.023942
1636273872461618620,0.000532632,-0.00798948,-0.0207727,9.85693,-0.438139,-0.0191536
1636273872464151120,0.00213053,-0.0106526,-0.0191748,9.79228,-0.500388,0.0215478
1636273872466683620,0.00479369,-0.0111853,-0.02024,9.86172,-0.497994,-0.0287304
1636273872467949870,0.00479369,-0.0111853,-0.0186421,9.90481,-0.488417,-0.0407014
1636273872470482370,0.00213053,-0.00692422,-0.0170442,9.86651,-0.471658,-0.0383072
1636273872473014870,0.00532632,-0.00479369,-0.015979,9.80665,-0.464475,-0.0263362
1636273872475547370,0.00266316,-0.00106526,-0.0239685,9.87129,-0.469264,-0.035913
1636273872476813620,0.00479369,0.0015979,-0.0213053,9.84735,-0.428562,0.0023942
1636273872499606120,0.00106526,0.00692422,-0.0170442,9.82341,-0.445322,0.0047884
1636273872502138620,-0.00372843,0.00479369,-0.0213053,9.81862,-0.45011,0.00718261
1636273872504671120,0.000532632,-0.00585895,-0.0197074,9.80904,-0.407014,-0.0215478
1636273872507203620,0.00532632,-0.00106526,-0.02024,9.78989,-0.430956,-0.0335188
1636273872509736120,0.00266316,-0.00426106,-0.0197074,9.88087,-0.476446,-0.0311246
1636273872511002370,0.00266316,-0.00745685,-0.0181095,9.8258,-0.454898,-0.0311246
1636273872513534870,0.0015979,-0.00958738,-0.0239685,9.92875,-0.483629,-0.0191536
1636273872514801120,0.00213053,-0.0127832,-0.0170442,9.86172,-0.435745,-0.035913
1636273872517333620,0.00213053,-0.0111853,-0.0197074,9.86411,-0.474052,-0.035913
1636273872518599870,0.00213053,-0.00852212,-0.02024,9.84256,-0.466869,0.0215478
1636273872521132370,0,-0.00639159,-0.0218379,9.84017,-0.481235,-0.0909797
1636273872523664870,0.00106526,-0.00372843,-0.0213053,9.78989,-0.40462,-0.0263362
1636273872526197370,0.00106526,-0.000532632,-0.0165116,9.86172,-0.438139,0.0143652
1636273872528729870,0,0.00266316,-0.02024,9.86411,-0.423774,-0.0287304
1636273872529996120,0.000532632,0.00585895,-0.0229032,9.71328,-0.459687,0.0215478
1636273872532528620,0.00319579,0.00213053,-0.0191748,9.76355,-0.423774,-0.0383072
1636273872533794870,0.00319579,0.00532632,-0.0186421,9.83299,-0.414197,-0.023942
1636273872536327370,0.00213053,0.00692422,-0.0213053,9.84496,-0.426168,-0.00957681
1636273872537593620,0.00532632,0.00639159,-0.0191748,9.80426,-0.459687,-0.0143652
1636273872540126120,0.00426106,0.00905475,-0.0175769,9.87369,-0.457293,-0.0454898
1636273872542658620,0.00372843,0.00639159,-0.0191748,9.84496,-0.442927,0.00718261
1636273872545191120,0.00106526,0.00106526,-0.0271642,9.8282,-0.481235,-0.0502782
1636273872566717370,0,-0.00106526,-0.02024,9.84017,-0.500388,0.00718261
1636273872573048620,0.00266316,0.00213053,-0.0154463,9.8282,-0.481235,-0.047884
1636273872575581120,0.00213053,0.00426106,-0.0186421,9.83059,-0.476446,-0.0167594
1636273872578113620,0.00426106,0.00798948,-0.0175769,9.89284,-0.502782,0.023942
1636273872580646120,0.00585895,0.00639159,-0.0223706,9.80904,-0.476446,-0.0023942
1636273872581912370,0.00266316,0.00798948,-0.0197074,9.84017,-0.493206,0.0430956
1636273872584444870,0.00639159,0.00798948,-0.0207727,9.8282,-0.457293,0.0215478
1636273872585711120,0.0015979,0.00106526,-0.0239685,9.83299,-0.471658,-0.0430956
1636273872588243620,0,0.00106526,-0.0149137,9.82102,-0.488417,0.0430956
1636273872589509870,0.0015979,0.00372843,-0.0207727,9.90242,-0.497994,-0.0047884
1636273872592042370,0.00319579,0.00106526,-0.0154463,9.86411,-0.488417,0.0215478
1636273872594574870,0.00639159,-0.000532632,-0.0191748,9.84256,-0.454898,-0.0335188
1636273872597107370,0.00106526,-0.0015979,-0.0191748,9.88087,-0.430956,0.023942
1636273872599639870,-0.000532632,-0.000532632,-0.0207727,9.81144,-0.45011,-0.0023942
1636273872600906120,-0.0015979,0.0015979,-0.0218379,9.87608,-0.459687,0
1636273872603438620,0.00266316,-0.00319579,-0.0181095,9.83059,-0.488417,-0.0311246
1636273872604704870,0.00745685,-0.00319579,-0.0213053,9.89045,-0.519542,0.0047884
1636273872607237370,-0.00106526,-0.00213053,-0.0181095,9.85693,-0.440533,-0.071826
1636273872608503620,0.00319579,-0.00639159,-0.02024,9.90481,-0.462081,-0.0502782
1636273872630029870,0.00372843,-0.00798948,-0.02024,9.78031,-0.442927,0.00718261
1636273872632562370,0.00319579,-0.00213053,-0.0213053,9.79947,-0.40462,-0.0454898
1636273872635094870,0.00213053,0.0015979,-0.0234358,9.80665,-0.42138,-0.0742203
1636273872637627370,0.000532632,0.0015979,-0.0143811,9.80426,-0.442927,-0.0454898
1636273872638893620,0.00106526,0.00106526,-0.0170442,9.84256,-0.387861,-0.0742203
1636273872641426120,0.00266316,0.00798948,-0.0170442,9.79947,-0.536301,-0.035913
1636273872643958620,0,0.00905475,-0.0245011,9.81862,-0.42138,-0.0526724
1636273872646491120,0.00266316,0.00692422,-0.0170442,9.84256,-0.459687,-0.0383072
1636273872647757370,0.00372843,0.01012,-0.0213053,9.84975,-0.411803,-0.0430956
1636273872650289870,0.00426106,0.0191748,-0.0175769,9.88566,-0.47884,-0.00957681
1636273872651556120,0.00266316,0.0165116,-0.0218379,9.85453,-0.433351,0.0143652
1636273872654088620,0.00213053,0.0175769,-0.015979,9.83778,-0.409408,0.0023942
1636273872656621120,0.00213053,0.0138484,-0.0186421,9.82341,-0.464475,-0.0622492
1636273872657887370,0.00266316,0.0138484,-0.02024,9.89524,-0.471658,-0.035913
1636273872660418857,0.00319579,0.0143811,-0.0197074,9.82341,-0.4956,-0.0454898
1636273872661685107,0.00213053,0.0133158,-0.0218379,9.85453,-0.514753,0.0047884
1636273872665483857,0.000532632,0.00798948,-0.0218379,9.81623,-0.42138,0
1636273872666750107,0.00213053,0.00692422,-0.0223706,9.85932,-0.416591,-0.0263362
1636273872669282607,0,0.00639159,-0.0181095,9.79228,-0.457293,-0.0167594
1636273872670548857,0.00319579,0.00585895,-0.0186421,9.8689,-0.459687,-0.00718261
1636273872673081357,-0.0015979,0.00213053,-0.0181095,9.88805,-0.438139,0.0047884
1636273872675613857,0.000532632,-0.00319579,-0.0181095,9.97424,-0.47884,-0.0047884
1636273872676880107,0,-0.00213053,-0.0191748,9.93594,-0.464475,-0.00718261
1636273872698406357,0.00319579,-0.00106526,-0.015979,9.83299,-0.462081,0.0287304
1636273872699672607,0.00372843,0.000532632,-0.0165116,9.88087,-0.430956,-0.0383072
1636273872702205107,0.00266316,-0.00106526,-0.0213053,9.87129,-0.428562,-0.00957681
1636273872704737607,0.000532632,-0.00266316,-0.0250337,9.83299,-0.462081,-0.0143652
1636273872707270107,0.00106526,-0.00426106,-0.0197074,9.84256,-0.440533,-0.0167594
1636273872708536357,0.0015979,-0.00213053,-0.0207727,9.74919,-0.457293,-0.0047884
1636273872711068857,0.00372843,-0.00266316,-0.0207727,9.85214,-0.378284,-0.0311246
1636273872713601357,0.000532632,-0.00426106,-0.02024,9.81144,-0.474052,-0.0335188
1636273872716133857,-0.000532632,0.000532632,-0.0218379,9.85932,-0.433351,-0.0454898
1636273872718666357,0.00266316,-0.00585895,-0.0175769,9.88087,-0.447716,-0.0263362
1636273872719932607,0.00372843,-0.00372843,-0.0234358,9.85693,-0.464475,-0.0335188
1636273872722465107,0.00106526,-0.00585895,-0.0207727,9.84256,-0.493206,-0.023942
1636273872723731357,0.000532632,-0.00372843,-0.0207727,9.81383,-0.416591,-0.0143652
1636273872726263857,0.00106526,-0.00426106,-0.0207727,9.83299,-0.445322,-0.0167594
1636273872727530107,-0.00106526,-0.000532632,-0.0175769,9.81623,-0.407014,-0.0502782
1636273872730062607,-0.000532632,-0.00426106,-0.0181095,9.77792,-0.442927,-0.0766145
1636273872732595107,0.0015979,-0.0015979,-0.0165116,9.79707,-0.399832,0
1636273872733861357,0.00372843,0,-0.015979,9.81144,-0.454898,-0.0885855
1636273872736393857,0.0015979,-0.0015979,-0.0207727,9.8258,-0.474052,-0.071826
1636273872738926357,0.00106526,0.00426106,-0.0186421,9.85214,-0.454898,-0.011971
1636273872741458857,0.0015979,0.00319579,-0.0197074,9.84975,-0.414197,-0.0311246
1636273872742725107,0.00266316,0.0015979,-0.0186421,9.85214,-0.433351,-0.0646434
1636273872745257607,0.00692422,0.01012,-0.0165116,9.85453,-0.462081,-0.0574608
1636273872768050107,-0.00106526,0.00745685,-0.0218379,9.84256,-0.509965,0.00957681
1636273872770582607,0,0.00372843,-0.0181095,9.9096,-0.529119,-0.00718261
1636273872771848857,-0.000532632,0.00213053,-0.0223706,9.87848,-0.490811,0.0430956
1636273872775647607,0.00532632,-0.00106526,-0.0181095,9.83299,-0.459687,-0.0023942
1636273872776913857,0.00426106,-0.00213053,-0.0186421,9.85214,-0.500388,-0.0023942
1636273872779446357,0.00106526,-0.00798948,-0.0218379,9.84017,-0.445322,-0.00957681
1636273872780712607,0.000532632,-0.00905475,-0.0213053,9.93354,-0.430956,0.011971
1636273872783245107,0.00319579,-0.00532632,-0.0186421,9.88805,-0.471658,-0.00957681
1636273872784511357,0.00213053,-0.00479369,-0.0218379,9.81623,-0.466869,-0.00718261
1636273872787043857,0.00106526,-0.00426106,-0.0197074,9.84975,-0.493206,0.0047884
1636273872789576357,0.00426106,-0.00905475,-0.0218379,9.8689,-0.476446,0.00957681
1636273872790842607,0.00426106,-0.00213053,-0.0234358,9.77792,-0.483629,0.011971
1636273872793375107,0.00213053,0.00213053,-0.0266316,9.86411,-0.452504,-0.0383072
1636273872795907607,0.00106526,0.00319579,-0.02024,9.88805,-0.452504,-0.0790087
1636273872798440107,0.00532632,0.00639159,-0.0255663,9.86651,-0.402226,-0.0287304
1636273872799706357,0.00319579,0.00905475,-0.0234358,9.84017,-0.469264,-0.0383072
1636273872802238857,0.00266316,0.00372843,-0.0223706,9.87848,-0.409408,0.0502782
1636273872803505107,0.00106526,0.00426106,-0.0207727,9.79468,-0.440533,0.0047884
1636273872806037607,0.000532632,0.00532632,-0.0245011,9.82341,-0.512359,0.00957681
1636273872808570107,-0.00106526,0.00106526,-0.0207727,9.8689,-0.442927,0.00957681
1636273872809836357,0.00426106,-0.00319579,-0.0186421,9.87848,-0.457293,-0.00718261
1636273872812368857,0.00479369,-0.00585895,-0.015979,9.82102,-0.47884,-0.023942
1636273872833895107,0.000532632,0.00372843,-0.0175769,9.82341,-0.366313,-0.0311246
1636273872836427607,0.00426106,0.00585895,-0.0165116,9.81383,-0.466869,-0.0430956
1636273872837693857,0.00372843,0.0117179,-0.0170442,9.82102,-0.486023,-0.0407014
1636273872841492607,0.00372843,0.0149137,-0.02024,9.85693,-0.411803,-0.0215478
1636273872844025107,0.00532632,0.0213053,-0.02024,9.88326,-0.464475,-0.011971
1636273872846557607,0.00639159,0.0218379,-0.0127832,9.83538,-0.466869,-0.0550666
1636273872849090107,0.00213053,0.0234358,-0.0175769,9.88087,-0.426168,-0.0167594
1636273872851622607,-0.00106526,0.0191748,-0.0207727,9.88566,-0.474052,-0.0047884
1636273872852888857,0.00106526,0.0181095,-0.0191748,9.86411,-0.466869,0.00718261
1636273872855421357,0.000532632,0.0149137,-0.02024,9.8689,-0.442927,0.0263362
1636273872856687607,0,0.0117179,-0.0197074,9.89045,-0.409408,0.023942
1636273872859220107,0.00213053,0.00798948,-0.015979,9.88805,-0.500388,0.0287304
1636273872860486357,0.00372843,0.00479369,-0.0191748,9.90002,-0.488417,0.0047884
1636273872863018857,0.000532632,-0.0015979,-0.0213053,9.81862,-0.481235,0.00957681
1636273872865551357,0.00213053,-0.00745685,-0.02024,9.85214,-0.488417,0.011971
1636273872866817607,0.00213053,-0.00958738,-0.0207727,9.88087,-0.438139,-0.0143652
1636273872870616357,0.00319579,-0.0170442,-0.0186421,9.84496,-0.426168,0.0215478
1636273872871882607,0.00532632,-0.015979,-0.0213053,9.84735,-0.4956,0.0047884
1636273872874415107,0.00372843,-0.0170442,-0.02024,9.83299,-0.464475,-0.0215478
1636273872875681357,0.00266316,-0.0170442,-0.0213053,9.93115,-0.481235,-0.0047884
1636273872897207607,0.00266316,0.0149137,-0.0239685,9.83538,-0.428562,0.023942
1636273872898473857,0.000532632,0.0138484,-0.0197074,9.7851,-0.440533,-0.0047884
1636273872901006357,0.00213053,0.0122505,-0.02024,9.84735,-0.45011,-0.0407014
1636273872903538857,0.00106526,0.01012,-0.0175769,9.77553,-0.442927,0.00718261
1636273872906071357,0.00319579,0.00532632,-0.0197074,9.84017,-0.440533,-0.0143652
1636273872908603857,0,0.00266316,-0.0181095,9.86411,-0.418985,-0.0023942
1636273872909870107,0.00213053,-0.0015979,-0.0207727,9.83538,-0.435745,-0.0023942
1636273872912402607,0.00426106,-0.00479369,-0.0234358,9.85932,-0.462081,-0.00718261
1636273872913668857,0,-0.00479369,-0.0165116,9.85214,-0.373495,-0.0383072
1636273872916201357,0.00426106,-0.00639159,-0.0181095,9.84256,-0.452504,-0.0215478
1636273872917467607,0.0015979,-0.00692422,-0.0186421,9.82102,-0.447716,-0.0430956
1636273872920000107,0.000532632,-0.00532632,-0.0213053,9.80665,-0.416591,-0.0023942
1636273872922532607,-0.0015979,-0.00852212,-0.0255663,9.83059,-0.440533,-0.0335188
1636273872925065107,0.00266316,-0.00319579,-0.0186421,9.83299,-0.474052,-0.023942
1636273872927597607,0.00213053,-0.00213053,-0.015979,9.80426,-0.45011,-0.0263362
1636273872928863857,0.00213053,0.00213053,-0.0154463,9.76595,-0.462081,-0.00718261
1636273872931396357,-0.00319579,0.00532632,-0.0229032,9.79947,-0.418985,-0.0143652
1636273872932662607,0.00479369,0.00426106,-0.0154463,9.8258,-0.430956,-0.0430956
1636273872935195107,0.0015979,0.00798948,-0.0186421,9.84017,-0.423774,-0.023942
1636273872936461357,0.00213053,0.00585895,-0.0175769,9.74679,-0.433351,-0.0215478
1636273872938993857,0.000532632,0.00958738,-0.0197074,9.85453,-0.469264,-0.047884
1636273872941526357,0.00372843,0.0122505,-0.0170442,9.88326,-0.476446,-0.0430956
1636273872942792607,0.00266316,0.0117179,-0.0165116,9.85932,-0.514753,0.0023942
1636273872946591357,-0.0015979,0.00852212,-0.0186421,9.80186,-0.462081,-0.0047884
1636273872969383857,0,-0.00266316,-0.02024,9.90481,-0.466869,0
1636273872970650107,0.00426106,-0.00426106,-0.0223706,9.84256,-0.40462,0
1636273872973182607,0.00532632,-0.00266316,-0.0207727,9.84256,-0.457293,0.00957681
1636273872975715107,0.00532632,0,-0.0218379,9.91199,-0.440533,-0.0023942
1636273872978247607,0.00585895,-0.00319579,-0.0207727,9.84017,-0.462081,-0.00718261
1636273872979513857,0.00532632,-0.00106526,-0.0229032,9.77313,-0.481235,-0.0143652
1636273872982046357,0.00426106,-0.00266316,-0.0181095,9.97185,-0.459687,0.00718261
1636273872984578857,0.00106526,0.00106526,-0.0213053,9.85932,-0.454898,0
1636273872985845107,0.00213053,-0.00106526,-0.02024,9.81383,-0.493206,0
1636273872988377607,0.00266316,-0.00106526,-0.0213053,9.88087,-0.433351,-0.0622492
1636273872989643857,0.000532632,0.00106526,-0.0234358,9.69412,-0.488417,-0.00957681
1636273872992176357,0.00639159,-0.00319579,-0.0197074,9.88087,-0.462081,0.0023942
1636273872993442607,-0.000532632,-0.00106526,-0.0170442,9.80904,-0.42138,-0.0263362
1636273872997241357,0.00319579,-0.00266316,-0.0207727,9.87129,-0.433351,0
1636273872998507607,0.00532632,-0.000532632,-0.0181095,9.85693,-0.426168,-0.0311246
1636273873001040107,0.00106526,-0.000532632,-0.0229032,9.86411,-0.423774,-0.0311246
1636273873003572607,0.00479369,0,-0.0149137,9.80426,-0.442927,-0.0454898
1636273873004838857,0.00213053,0.00639159,-0.0154463,9.79228,-0.452504,-0.0574608
1636273873007371357,0.00213053,0.0015979,-0.0191748,9.87369,-0.418985,-0.0335188
1636273873008637607,0.00213053,0,-0.015979,9.86172,-0.442927,-0.0502782
1636273873011170107,0.00213053,0,-0.0191748,9.87848,-0.435745,0.011971
1636273873033962607,0,0.00213053,-0.0223706,9.88087,-0.423774,0
1636273873036495107,0.00106526,0.00213053,-0.0186421,9.83778,-0.457293,-0.0311246
1636273873037761357,0.00213053,0.00319579,-0.015979,9.84975,-0.433351,-0.059855
1636273873040293857,0.0015979,0.00585895,-0.0223706,9.85214,-0.440533,-0.011971
1636273873041560107,0.000532632,0.00213053,-0.0191748,9.89524,-0.474052,-0.00957681
1636273873044092607,0.00319579,0.00319579,-0.0175769,9.86411,-0.507571,-0.0167594
1636273873046625107,0.000532632,0.00585895,-0.0255663,9.83778,-0.430956,0.0047884
1636273873049157607,0.000532632,0.00479369,-0.0218379,9.91439,-0.481235,-0.023942
1636273873050423857,0.00319579,0.00372843,-0.0207727,9.86651,-0.457293,-0.0167594
1636273873052956357,0.00479369,0.00426106,-0.0175769,9.83059,-0.469264,0.0143652
1636273873055488857,0.00213053,0.00426106,-0.02024,9.8689,-0.497994,-0.0335188
1636273873056755107,0.00319579,0.00213053,-0.0239685,9.87129,-0.493206,-0.0191536
1636273873059287607,0.00319579,0.00213053,-0.02024,9.84496,-0.497994,-0.0311246
1636273873060553857,0,0.00319579,-0.0207727,9.85932,-0.500388,-0.0407014
1636273873063086357,0.00692422,0.000532632,-0.0229032,9.87608,-0.454898,0.0167594
1636273873065618857,-0.0015979,-0.00266316,-0.0197074,9.84256,-0.452504,-0.047884
1636273873066885107,0.0015979,-0.00213053,-0.0229032,9.82102,-0.452504,-0.0263362
1636273873069417607,0.00213053,-0.00266316,-0.0234358,9.87608,-0.466869,-0.0407014
1636273873070683857,0.00745685,-0.00213053,-0.0234358,9.83299,-0.442927,0.0047884
1636273873074482607,0.00106526,-0.0015979,-0.0213053,9.84017,-0.483629,-0.0263362
1636273873075748857,-0.00319579,-0.00213053,-0.0223706,9.89524,-0.488417,0.0287304
1636273873098541357,0.00266316,0,-0.0197074,9.85932,-0.47884,0.00718261
1636273873099807607,0.00532632,0.00213053,-0.0170442,9.83059,-0.428562,0.0047884
1636273873102340107,0.00319579,0.0015979,-0.0181095,9.85693,-0.464475,0.011971
1636273873103606357,0.00426106,0.00213053,-0.0181095,9.82341,-0.500388,-0.0454898
1636273873106138857,0.0015979,-0.00266316,-0.0197074,9.80665,-0.493206,-0.0287304
1636273873108671357,0.00532632,0.00106526,-0.0223706,9.83299,-0.399832,0.0167594
1636273873111203857,-0.000532632,0.000532632,-0.0170442,9.7875,-0.414197,0.0047884
1636273873112470107,0.00106526,-0.0015979,-0.0229032,9.85214,-0.430956,-0.023942
1636273873115002607,0.00266316,0.00213053,-0.0213053,9.84975,-0.411803,-0.0191536
1636273873117535107,0.00639159,0.00266316,-0.02024,9.82102,-0.430956,-0.011971
1636273873118801357,0.00532632,0.00372843,-0.0149137,9.82341,-0.409408,0.00718261
1636273873121333857,0.00213053,0.00213053,-0.0197074,9.81623,-0.368707,0.0167594
1636273873122600107,0.00585895,-0.00106526,-0.0170442,9.85932,-0.447716,0.0143652
1636273873125132607,0.00319579,0.0015979,-0.0165116,9.83778,-0.45011,0.0023942
1636273873127665107,0.00639159,0.00479369,-0.0170442,9.84735,-0.457293,-0.011971
1636273873130197607,0.00319579,0.00372843,-0.0229032,9.84496,-0.45011,-0.0023942
1636273873131463857,0.000532632,0.00585895,-0.0170442,9.80665,-0.411803,-0.00718261
1636273873133996357,0.00852212,0.00426106,-0.0181095,9.8689,-0.433351,-0.0167594
1636273873136528857,0.000532632,0.00798948,-0.0191748,9.89524,-0.447716,-0.023942
1636273873137795107,0.00213053,0.00692422,-0.0218379,9.87848,-0.430956,0.0574608
1636273873140327607,0.00372843,0.00639159,-0.0181095,9.85214,-0.469264,-0.0191536
1636273873141593857,0.00213053,0.00585895,-0.0165116,9.85214,-0.452504,-0.0143652
1636273873144126357,-0.0015979,0.00106526,-0.0223706,9.89763,-0.457293,-0.0263362
1636273873168185107,0.00319579,0.000532632,-0.02024,9.87608,-0.447716,-0.011971
1636273873174516357,-0.000532632,0.00479369,-0.0197074,9.84735,-0.474052,-0.0790087
1636273873177048857,0.0015979,0.00585895,-0.0255663,9.81862,-0.40462,-0.0167594
1636273873179581357,0.0015979,0.00532632,-0.0165116,9.87129,-0.452504,-0.0383072
1636273873180847607,0.000532632,0.01012,-0.02024,9.86172,-0.469264,0
1636273873183380107,0.00106526,0.0111853,-0.0207727,9.85453,-0.418985,-0.0047884
1636273873185912607,0.000532632,0.00639159,-0.02024,9.8689,-0.476446,-0.0023942
1636273873188445107,0.00319579,0.00745685,-0.0165116,9.8689,-0.433351,-0.0287304
1636273873189711357,0.00213053,0.0122505,-0.0143811,9.84496,-0.454898,0.00957681
1636273873192243857,0.000532632,0.00426106,-0.02024,9.79947,-0.418985,0.00957681
1636273873193510107,0.00213053,0.00319579,-0.0197074,9.81862,-0.493206,-0.011971
1636273873196042607,0,-0.00372843,-0.0181095,9.80904,-0.440533,0.00718261
1636273873198575107,0.00266316,-0.0015979,-0.0149137,9.84256,-0.445322,0.0143652
1636273873199841357,0,-0.00106526,-0.0207727,9.83299,-0.445322,-0.0335188
1636273873203640107,0.00372843,-0.00372843,-0.0170442,9.82341,-0.45011,0.011971
1636273873204906357,0.00532632,-0.00106526,-0.0181095,9.79468,-0.517148,0.0287304
1636273873207438857,0,-0.00479369,-0.0175769,9.8258,-0.502782,-0.023942
1636273873208705107,0.0015979,-0.00426106,-0.0207727,9.81144,-0.445322,0.0263362
1636273873211237607,0.00266316,-0.00426106,-0.0175769,9.85453,-0.416591,0.0454898
1636273873236562607,0.00372843,0.00372843,-0.0165116,9.83778,-0.438139,-0.0670376
1636273873239095107,0.00585895,0.000532632,-0.0186421,9.87129,-0.466869,0.0143652
1636273873241627607,0.00319579,-0.0015979,-0.02024,9.85214,-0.452504,-0.0454898
1636273873245426357,0.00532632,-0.00319579,-0.0223706,9.88087,-0.471658,0.0023942
1636273873246692607,0.00266316,-0.00372843,-0.0191748,9.90242,-0.452504,-0.035913
1636273873249225107,0.00798948,-0.00266316,-0.0223706,9.84496,-0.469264,0.011971
1636273873250491357,0.00266316,-0.00319579,-0.02024,9.87129,-0.445322,-0.0023942
1636273873253023857,-0.0015979,-0.0015979,-0.0213053,9.83059,-0.466869,-0.0287304
1636273873255556357,0.00372843,-0.00213053,-0.0234358,9.90002,-0.454898,-0.0287304
1636273873256822607,0.00106526,-0.00745685,-0.0218379,9.87608,-0.45011,-0.0167594
1636273873259355107,0.00372843,-0.00319579,-0.02024,9.84975,-0.426168,-0.023942
1636273873260621357,0.00372843,-0.00852212,-0.0175769,9.81144,-0.469264,-0.0790087
1636273873264420107,0.00585895,-0.0015979,-0.0197074,9.91439,-0.445322,0.0191536
1636273873265686357,0.00532632,-0.0015979,-0.0207727,9.85932,-0.438139,0
1636273873268218857,-0.00266316,-0.00213053,-0.0229032,9.88087,-0.469264,0.0191536
1636273873269485107,0.00319579,0.0015979,-0.0229032,9.84735,-0.42138,0.011971
1636273873272017607,0.00479369,-0.00319579,-0.0170442,9.83778,-0.469264,0
1636273873274550107,0.000532632,0.00213053,-0.0239685,9.7875,-0.42138,-0.0454898
1636273873275816357,0.00479369,0.00106526,-0.0239685,9.84975,-0.387861,0.0023942
1636273873278348857,0.00319579,0.00479369,-0.0149137,9.86172,-0.469264,-0.0454898
1636273873302407607,0.00372843,0.00106526,-0.0191748,9.90721,-0.418985,-0.0407014
1636273873310005107,0.000532632,-0.00266316,-0.0181095,9.84735,-0.462081,-0.0335188
1636273873312537607,0.00266316,0.00426106,-0.02024,9.87848,-0.476446,-0.00718261
1636273873315070107,0,-0.00266316,-0.0181095,9.80665,-0.438139,0.0143652
1636273873317602607,0.00213053,0.0015979,-0.0234358,9.83059,-0.500388,-0.0335188
1636273873318868857,0.00372843,-0.000532632,-0.0175769,9.84735,-0.536301,0.0023942
1636273873321401357,0.00639159,0,-0.0143811,9.78271,-0.488417,-0.0215478
1636273873322667607,0.00213053,0.00319579,-0.0133158,9.75158,-0.474052,0.0047884
1636273873325200107,0.00692422,0.00372843,-0.0186421,9.8689,-0.507571,0.0023942
1636273873326466357,0.00372843,0.00479369,-0.0229032,9.90481,-0.486023,0.0263362
1636273873328998857,0.00106526,0.00266316,-0.0197074,9.85932,-0.457293,0.0167594
